slug;genre;poster;
sitting_pretty;Comedy;https://resizing.flixster.com/2OCUVWjvVYGau9Pd-OfOWt4oRuc=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1690_p_v10_ab.jpg;
1029895-goodbye_mr_chips;Musical;https://resizing.flixster.com/Ucvz_CBd-c1GGYIB_1eRNaoN-ik=/206x305/v2/https://resizing.flixster.com/-lHWRYcfJAvAB2nUadcSDhexaCs=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzkyMjBhOGIwLWY0N2ItNDYwNi04MWU5LTA0Njg5NzYxNWMwZS53ZWJw;
enchanted_cottage;Romance;https://resizing.flixster.com/JtCWYEPSE_ZfRfLSqsbvzSjXzbo=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1731_p_v8_aa.jpg;
lover_come_back;Romance,Comedy;https://resizing.flixster.com/32HIEQEPSmI3B0Qo5bbEaNng7cw=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3512_p_v10_ag.jpg;
houseboat;Romance,Comedy;https://resizing.flixster.com/zf7k0dbpYBROym3L8gQg1NEfH_k=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p2943_p_v8_aa.jpg;
educating_rita;Comedy,Drama;https://resizing.flixster.com/2otRdUHLPN8j22hEwXcFwrbcJgU=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p7581_p_v8_aa.jpg;
inside_daisy_clover;Drama;https://resizing.flixster.com/v6yWPH2-knZH_QMSG54FJlDM6zo=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p902_p_v8_aa.jpg;
cromwell;History,Drama,Biography;https://resizing.flixster.com/zb4e1mSv2fUNXWsF3l1Y1-Ztsjc=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3126_p_v8_aa.jpg;
madame_sousatzka;Drama;https://resizing.flixster.com/2T-8pVic1GmTChAcQSWStTnc0KQ=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p11047_p_v8_ac.jpg;
norma_rae;Drama;https://resizing.flixster.com/elSHWC0nh9eOgk7Qa1Vc97kD_sc=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p7186_p_v8_ab.jpg;
without_limits;Biography,Drama;https://resizing.flixster.com/X-AsZpP0q5Idaxwd2n3Ke9Ki6Bo=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p20885_p_v8_aa.jpg;
1093905-onegin;History,Drama;https://resizing.flixster.com/-UCeG73m8Mzgmcjtw5H7qkl6r50=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p24032_p_v8_ac.jpg;
song_remains_the_same;Documentary;https://resizing.flixster.com/fAwUr5-s8gvN6RUX1smNG5dzxgE=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p8216_p_v8_aa.jpg;
1011930-last_command;Drama,History,Romance;https://resizing.flixster.com/V-dPYvNSRTs52X8Ci5GpsLZRhmE=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p160798_v_v8_aa.jpg;
iphigenia;Drama;https://resizing.flixster.com/MW6VSxmF1wbEX5QNsG9sk1FxNF4=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p49689_v_v8_aa.jpg;
bicycle_thieves;Drama;https://resizing.flixster.com/kdHlR5haYgAyzVQFRKCj2ZHloZo=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p7480_p_v7_ae.jpg;
marlene_1984;Documentary;https://resizing.flixster.com/qciI1-D4aIB9jJCa_641W4zRyQ8=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p13981_p_v8_aa.jpg;
madadayo;Drama;https://resizing.flixster.com/7zD28X9TnRfnVHqj_u33q7fIEkk=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p23530_v_v8_aa.jpg;
the_wind_will_carry_us;Drama;https://resizing.flixster.com/Yfw-FY8QpOl4CFZHIDsPS4UIDHA=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p25640_v_v8_af.jpg;
madame_butterfly_1996;Romance;https://resizing.flixster.com/AjAm_FtlprbFCFqo4y9GeEgBMyM=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p19157_p_v8_ab.jpg;
la_terra_trema;Drama;https://resizing.flixster.com/X8nxAEv-PpW24zsQfFIToWEnxV8=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p29976_p_v8_aa.jpg;
alice_in_the_cities;Drama;https://resizing.flixster.com/NghpLs3_IZMJ6K4w53fKx-tn7ck=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p96384_p_v7_ac.jpg;
small_change;Comedy,Drama;https://resizing.flixster.com/D8g4Jp0oMjcq7PMabrDzzff3xkk=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p4348_p_v8_aa.jpg;
le-bal-ballando-ballando;Musical;https://resizing.flixster.com/Zi5OFBtsnIGw4b2trXNpe7YYG8E=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p8046_p_v8_ae.jpg;
1176040-caged;Drama,Lgbtq+;https://resizing.flixster.com/TsCKS0SiSQCOXluazJmLiVjdBtg=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p672_p_v8_aa.jpg;
ti_kniver_i_hjertet;Drama;https://resizing.flixster.com/ezG0W0ohrArmmeRxxuPd4pBO_-s=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p61822_v_v8_aa.jpg;
hand_in_hand;Drama;https://resizing.flixster.com/yV5VY_mH2yX0EtDOaA4EYcZPCCY=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p42657_p_v8_aa.jpg;
about_mrs_leslie;Romance;https://resizing.flixster.com/3JRNOI6_TIejMZ8Qc-H65bxFnV8=/206x305/v2/https://resizing.flixster.com/F7upni1guhxYsziBJiLFHHCTWvU=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzJiYTAyMDM5LTVjODMtNDQwNi1hMTVmLTc4OGUxYzQ3ZDZlNi53ZWJw;
slingshot_1994;Drama;https://resizing.flixster.com/DbmbJdgUbaV5jymnL-BLwhGZjSM=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p16251_p_v8_ab.jpg;
beau_travail;Drama;https://resizing.flixster.com/XBottX1KrvQa1izM1f5SA8fxj8Y=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p24877_v_v8_aa.jpg;
these_three;Drama;https://resizing.flixster.com/MFTxtxClEGykpt7sbK8Jh7cbIPE=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p26838_p_v7_ac.jpg;
time_regained;History,Drama;https://resizing.flixster.com/zZJTbMuV2Z9SmpVOwWrtzHm_hA0=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p67082_v_v8_aa.jpg;
miracle_woman;Drama;https://resizing.flixster.com/Rd94TGf6CABXAeNPpUMy8-gE4Es=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p8282_p_v8_aa.jpg;
ugetsu;Fantasy;https://resizing.flixster.com/pkyS3JhHOuIC6Qv1uiitb5oTVSs=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3568_p_v8_af.jpg;
whos_afraid_of_virginia_woolf;Drama;https://resizing.flixster.com/jfzj8QejYscwKOEUrj7vS1pD1Wk=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/NowShowing/18343/18343_aa.jpg;
if1968;Drama;https://resizing.flixster.com/0OddSns9PqUupy-u1vkdg-rAt7o=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p4775_p_v8_ab.jpg;
wages_of_fear;Mystery&thriller;https://resizing.flixster.com/OTngm9T2yrqmn-oMmgT94AbNMIU=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p5531_p_v8_ar.jpg;
1017237-razors_edge;Drama;https://resizing.flixster.com/hy-oRijk1MEPWjMThRFjlSoOtE0=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p5009_p_v8_aa.jpg;
tess;Drama;https://resizing.flixster.com/aViiohJXg54PeRN5wdzkx3GrIoA=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p71_p_v8_ad.jpg;
1029072-kiss_of_death;Crime,Drama;https://resizing.flixster.com/LkLSdCypdsY035J3lrPAIbHUAJk=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1276_p_v8_aa.jpg;
last_emperor;Biography,History,Drama;https://resizing.flixster.com/5MifLjuWULNrg6Y59pOUcu6vi6A=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p7559_p_v12_am.jpg;
carrington;Drama,Lgbtq+;https://resizing.flixster.com/zN_cSvcFp3r0CWYvRQzyAm9x0w8=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p16795_p_v8_ae.jpg;
1014986-nicholas_and_alexandra;History,Drama;https://resizing.flixster.com/96phovV1T4lkbOozC1_kzkr7KE4=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p2437_p_v8_aa.jpg;
night_of_the_iguana;Drama,Lgbtq+;https://resizing.flixster.com/n2ize05IpqGS6cTa3t0wV1Hg2T0=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1337_p_v8_aa.jpg;
lumumba;Drama;https://resizing.flixster.com/ZEm6zXYMuR_ZX9xGzlvkYZ-UZz4=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p28097_p_v8_aa.jpg;
knife_in_the_water;Drama;https://resizing.flixster.com/2Y91JQxyS6gsFwJ2Ho8mBA8_E0o=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p6290_p_v8_af.jpg;
toto_the_hero;Comedy,Drama;https://resizing.flixster.com/oI9fJsDxxbiLfhrmBUltc66p32Q=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p14621_v_v8_ad.jpg;
heiress;Drama;https://resizing.flixster.com/TFsREGTS0GCzFzF5VQpiEueXY0s=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p36836_p_v8_aa.jpg;
richard_iii_1956;History,Drama;https://resizing.flixster.com/4kSwH4ryghbCk_0uaOBozjlVM0s=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p7078_p_v13_ae.jpg;
come_back_little_sheba;Drama;https://resizing.flixster.com/P_qQj5WJLvkFNTloVRN89DbTS5I=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1420_p_v8_aa.jpg;
best_years_of_our_lives;Drama;https://resizing.flixster.com/sF_918oBtT7fHM9Vz-DMr6CuoiM=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1312_p_v8_aa.jpg;
lost_weekend;Drama;https://resizing.flixster.com/Nj2LHOPo01ylqlk678L8nji6U3k=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1105_p_v8_ak.jpg;
the_cranes_are_flying_1960;Romance,Drama,War;https://resizing.flixster.com/VjZXTxXvPDe2R26CGOJdBuQMJAg=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p17269_p_v8_aa.jpg;
birdman_of_alcatraz;Biography,Crime,Drama;https://resizing.flixster.com/sLyLx94FTnKF7dPvFqf7HAs6bl0=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p746_p_v8_aa.jpg;
panic_in_the_streets;Mystery&thriller;https://resizing.flixster.com/3pYn3Y1FBMCwWd8zCNJ1e45vt7c=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3746_p_v8_aa.jpg;
oxbow_incident;Western;https://resizing.flixster.com/30JCs6zS8YUnheQFNMGny-JuFD0=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3741_p_v8_aa.jpg;
spielberg;Documentary;https://resizing.flixster.com/P3CYoSBU0oNpHyFG5F-3_cetwKI=/206x305/v2/https://resizing.flixster.com/1-7kpydWl0e42dafP7Xxmx76_QM=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzL2U0MmJiOTk0LWU5OTktNDEwNS05MTY2LTA3NmJmYTBkNTRmZi53ZWJw;
she_wore_a_yellow_ribbon;Western,Adventure;https://resizing.flixster.com/oY5oHF4UbX5odoQBkChR2Afczi4=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p810_p_v8_ah.jpg;
nights_of_cabiria;Drama;https://resizing.flixster.com/GdH_Ux5gSUrV76Sd3N-BrXAowxg=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p9675_p_v7_ai.jpg;
the_emigrants;Drama;https://resizing.flixster.com/iwL9zwn-sDH-BfQIeZwId3HtkZw=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p4327_p_v8_ab.jpg;
madness_of_king_george;History,Drama;https://resizing.flixster.com/aN1Ua1t3l7ODEjRJCJcowFUTH-g=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p16297_p_v8_ak.jpg;
magnificent_obsession;Drama;https://resizing.flixster.com/jTaW2cmuNHy9EtIdOA1rw15JUD8=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3516_p_v8_al.jpg;
1013973-miracle_worker;Biography,Drama;https://resizing.flixster.com/Vn3ksviH0xfpdt5epnvg0tcPbvc=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p2885_p_v8_aa.jpg;
1002930-born_yesterday;Comedy,Drama;https://resizing.flixster.com/XHRsAkkT2ri0q05H4gmxIPiX2ps=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p631_p_v8_ab.jpg;
crowd;Drama;https://resizing.flixster.com/Pp0pFUDqeXSStSpIPwzgLK4y1m4=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p10191_p_v7_aa.jpg;
1011176-johnny_belinda;Drama;https://resizing.flixster.com/O4dhu9PzfEb116W0ISdwmy64lQ8=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p2485_p_v8_aa.jpg;
fighting_sullivans;Drama;https://resizing.flixster.com/d4HFI0IHCUsecLntw5nDm1FU5iw=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p4416_p_v8_ad.jpg;
1008627-goodbye_mr_chips;Drama;https://resizing.flixster.com/bghsFWBwYv3KXY0MVfjFoxFhifE=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p6345_p_v8_aa.jpg;
sui_dhaaga_made_in_india;Drama;https://resizing.flixster.com/RSJykFveB6ET1eEPTD58n4V6XA8=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p15844343_p_v8_aa.jpg;
la_religieuse_1971;Drama;https://resizing.flixster.com/c67mV4w29RjLrKHv4mKx9VlOyT4=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p24068_p_v8_aa.jpg;
scarred_hearts;History,Drama;https://resizing.flixster.com/1owLvEIJbnfV-Nev3ocAnd6pn_Y=/206x305/v2/https://resizing.flixster.com/fV02AIbnVETACy4sJH8z6027p0c=/ems.cHJkLWVtcy1hc3NldHMvbW92aWVzLzI2MjE4Yzc2LTRmYTYtNDIzMi05NmUyLTZkZDIzNjIyOWEzNy53ZWJw;
beau_pere;Comedy,Drama;https://resizing.flixster.com/41LCGdEZdzyFrK2Nnlz5QBOCS50=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p38937_v_v8_aa.jpg;
bad_and_the_beautiful;Drama;https://resizing.flixster.com/zcPjzZaemznRN2FDXzrP4CC8Nlc=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p866_p_v8_ag.jpg;
clock;Romance;https://resizing.flixster.com/DbhRR89aXg9o098QnFEr8mT33qs=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p2490_p_v8_aa.jpg;
1007105-far_from_the_madding_crowd;Romance,Drama;https://resizing.flixster.com/6vkRQ0IR0mujkRydTviN1e5Sgco=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1267_p_v8_aa.jpg;
two_for_the_road;Romance,Comedy;https://resizing.flixster.com/_Zv2lq2BptgQv5OMuDgVsfjyFI0=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1922_p_v8_af.jpg;
mrs_miniver;Drama;https://resizing.flixster.com/I5kkizZ3n_JJnsL7eyNgr5ik43Q=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p2156_p_v8_ab.jpg;
silk_stockings;Musical,Comedy;https://resizing.flixster.com/bRzrm-aaQJfLtNCbchDQYvhOEtA=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p731_p_v8_aa.jpg;
1018916-show_boat;Musical;https://resizing.flixster.com/psxAS_SI24j2DcO4bOGwP2S5gg8=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1272_p_v8_ab.jpg;
wonder_man;Musical,Comedy;https://resizing.flixster.com/_N95QSohTPQ9X-Eb-QwmOvQ8XF0=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1433_p_v8_ac.jpg;
american_in_paris;Musical,Romance;https://resizing.flixster.com/IaFSJPMIoSzf6mUfHbXZNnje89o=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p4502_p_v8_aj.jpg;
1000253-adams_rib;Romance,Comedy;https://resizing.flixster.com/nKb2ajMtRUMJnrchxqnYb37Q-d4=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p2856_p_v8_aa.jpg;
band_wagon;Musical;https://resizing.flixster.com/4YiXAY4lc6tX_8EpSxTiV3PWbDE=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3237_p_v8_aa.jpg;
barkleys_of_broadway;Musical;https://resizing.flixster.com/kmo0WRz1Q28xfpet2z5XPMHZKck=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p2482_p_v8_ac.jpg;
three_coins_in_the_fountain;Romance;https://resizing.flixster.com/yIZBAAUrZLCMRI642l5T9Kg0eKI=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3641_p_v8_aa.jpg;
great_lie;Romance;https://resizing.flixster.com/0eZzama5TVwV1_nuD_9C_AcHz1Y=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p4451_p_v8_aa.jpg;
1004832-cover_girl;Musical,Comedy;https://resizing.flixster.com/yi_pU8nXX-2_eCBWaA573UuJD5Y=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p324_p_v8_aa.jpg;
lost_horizon;Adventure;https://resizing.flixster.com/OEDvYhrg7a2oBHt-dXpD8pLxrVY=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p6438_p_v8_aa.jpg;
sands_of_iwo_jima;War;https://resizing.flixster.com/E3ahpPXyQ2qUYRQhhW2Jyryfq3E=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1314_p_v8_aa.jpg;
to_sir_with_love;Drama;https://resizing.flixster.com/OLTIC44syDQZCITJlWxM0KIEuC8=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p4299_p_v8_ab.jpg;
the_tarnished_angels;Drama;https://resizing.flixster.com/AjxhULI39-hDociBmpq_N5LrNCI=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3787_p_v8_aa.jpg;
mash_goodbye_farewell_amen;Drama;https://resizing.flixster.com/Y5EUln16nRSwt0jloJ9bUCT3_j8=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p95398_p_v8_aa.jpg;
home_from_the_hill;Drama;https://resizing.flixster.com/oWdz8Awoh8fROWIX1wd7S-OTiTE=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1250_p_v8_aa.jpg;
devil_and_miss_jones;Comedy;https://resizing.flixster.com/ImyZJKuEIeNYnqZEx9IIYwn1XiY=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p36721_p_v8_ax.jpg;
woman_of_the_year;Comedy;https://resizing.flixster.com/mkyTml3_mvGaEKVJ9t3OsPnHrUY=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p11704_p_v8_aa.jpg;
lady_for_a_day;Comedy,Drama;https://resizing.flixster.com/Jx5Qm3FQ8l62_-YRVV3aexeZ1oA=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p11849_p_v8_aa.jpg;
victor-victoria;Comedy,Lgbtq+;https://resizing.flixster.com/4Iga6sYHnmztm4lyKZfHg_Wna1w=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p5142_p_v8_ah.jpg;
seven_year_itch;Comedy;https://resizing.flixster.com/uKJzk0PfYLz_cfxcTSpjkJQN-r0=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p936_p_v8_aa.jpg;
pillow_talk;Romance,Comedy;https://resizing.flixster.com/49Dneoboig75X2Y-q85aRL5i1gw=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p111_p_v8_am.jpg;
1019829-star_is_born;Musical;https://resizing.flixster.com/cczBrBEyKv4-0D1KBpYfgU7bHIc=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3214_p_v8_ar.jpg;
the_nuns_story;Drama;https://resizing.flixster.com/7FT5DgDWi16A30RzEMONCxPr1vE=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p4398_p_v8_aa.jpg;
louisiana_purchase;Musical,Comedy;https://resizing.flixster.com/ISXPrpL1wI4ROY3Q7MYU1yZls7c=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p37333_p_v8_aa.jpg;
interrupted_melody;Biography;https://resizing.flixster.com/1u-nwrEyEsjCxE4yKx0jnbwIKDM=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p7274_p_v8_ac.jpg;
gaslight;Mystery&thriller;https://resizing.flixster.com/ykSP8exxvf7AFFRSmwhVApw7ekk=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/NowShowing/7525/7525_aa.jpg;
inn_of_the_sixth_happiness;Biography;https://resizing.flixster.com/alfvctZXK_xcLRPfSoSW6QUEcnc=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p3904_p_v8_ac.jpg;
icecold-in-alex-desert-attack;War;https://resizing.flixster.com/zAr7JLjWvGYIbN8yXTMfNVcZtnc=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p44781_p_v8_ad.jpg;
breaker_morant;History,Drama,War;https://resizing.flixster.com/2VBkyGqMSusGu3yVSAqhhYRn-G8=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p1795_p_v8_aa.jpg;
ashes_and_diamonds;Drama;https://resizing.flixster.com/nsaEdj-6MSeFs2T2V80EOS4uDNg=/206x305/v2/https://resizing.flixster.com/-XZAfHZM39UwaGJIFWKAE8fS0ak=/v3/t/assets/p7832_p_v8_aa.jpg;
